npaid,smiles
NPA029082,CC(C)C[C@@H]1NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CCCN(O)C(=N)N)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@@H](C(C)C)NC1=O
NPA029083,CCC(C)C(O)C(C)/C=C(\C)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)C(=O)O
NPA029084,CCC(C)C(O)C(C)/C=C(\C)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)C(=O)O
NPA029085,CCC(C)C(O)C(C)/C=C(\C)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)C(=O)O
NPA029086,CCC(C)C(O)C(C)/C=C(\C)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)C(=O)O
NPA029087,CCC(C)C(O)C(C)/C=C(\C)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)C(O)C(C)C(=O)O
NPA029088,CCC(C)C(O)C(C)/C=C(\C)C(O)C(C)/C=C(\C)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)C(=O)O
NPA029089,CCC(C)C(O)C(C)/C=C(\C)C(O)C(C)/C=C(\C)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)C(=O)O
NPA029090,CCC(C)C(O)C(C)/C=C(\C)C(O)C(C)/C=C(\C)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C(\C)C(=O)O
NPA029102,CCCCCCCCCCCCCCC(=O)N[C@@H](CCCN(O)C(=O)/C=C(\C)CCO)C(=O)OCC/C(C)=C/C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C(=O)/C=C(\C)C(O)CO)NC1=O
NPA029103,CCCCCCCCCCCCCCC(=O)N[C@@H](CCCN(O)C(=O)/C=C(\C)CCO)C(=O)OCC/C(C)=C/C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C(=O)/C=C(\C)CCO)NC1=O
NPA029104,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCCN(O)C(=O)/C=C(\C)CCO)C(=O)OCC/C(C)=C/C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C(=O)/C=C(\C)C(O)CO)NC1=O
NPA029139,CCC(C)CCCCCCCCC1CC(=O)N[C@H](CCC(=O)O)C(=O)N[C@H]([C@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]([C@@H](C)CC)C(=O)O1
NPA029140,CCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]([C@@H](O)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H]([C@@H](O)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1
NPA029141,CCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]([C@@H](O)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1
NPA029161,CCCCCC/C=C\CCCCCCCC(=O)NC(CC1=CN=CN1)C(O)CC(O)CC(=O)N[C@@H](C)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)O
NPA029167,CC(C)[C@H](CC(=O)N(C)[C@H](CC1=CC=CC=C1)C(=O)N[C@@H]1C(=O)NCC(=O)N2CC[C@@H](O)C[C@H]2C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N2CCCC[C@H]2C(=O)N2CC[C@H](O)C[C@H]2C(=O)O[C@@H]1C)C(=O)O
NPA029174,CC(C)[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H]2CCCN2C1=O
NPA029191,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)C(C)C)C(C)C
NPA029192,CCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC)C(C)C
NPA029193,CCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC)C(C)C
NPA029194,CCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)C(C)C
NPA029195,CCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C
NPA029197,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC)C(C)C
NPA029198,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)C(C)C
NPA029199,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC)C(C)C
NPA029200,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C
NPA029203,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C
NPA029210,COC1C(CO)OC(OCC[C@](C)(O)CC(=O)N(O)CCC[C@@H]2NC(=O)[C@H](CCCN(O)C(=O)/C=C(\C)CCO)NC2=O)C(O)C1O
NPA029211,C/C(=C\C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C(=O)C[C@@](C)(O)CCOC2OC(CO)C(O)C(O)C2O)NC1=O)CCO
NPA029246,CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]2CCCCNC(=O)CC[C@@H](C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H]3CCC(=O)OC[C@H](NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC4=CC=C(O)C=C4)NC2=O)C(=O)N[C@@H](CC(=O)O[C@@H]1C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N3)C(C)C
NPA029283,CCC(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N1C(=O)C=C(OC)[C@@H]1C(C)C)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CC1=CC=CC=C1)N(C)C
NPA029284,CCC(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CC1=CC=CC=C1)N(C)C
NPA029285,CCC(C)[C@@H](C(=O)O)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CC1=CC=CC=C1)N(C)C
NPA029313,CC(=O)N[C@@H]1C(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)O[C@@H]1C
NPA029314,CCC(=O)N[C@@H]1C(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)O[C@@H]1C
NPA029315,CC(=O)N[C@@H]1C(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)O[C@@H]1C
NPA029329,CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)/C=C\C=C\CCC(C)C)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@H](CS(=O)(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)N(C)[C@H](C(C)C)C(=O)NCC(=O)NCC(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C
NPA029330,CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)/C=C\C=C\CCC(C)C)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)N(C)[C@H](C(C)C)C(=O)NCC(=O)NCC(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C
NPA029347,CCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C
NPA029348,CCCCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C
NPA029349,CCCCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C
NPA029350,CCCCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C
NPA029351,CCCCCCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C
NPA029366,C[C@H](CC[C@@H](O)C/C(=C\Cl)CC1=CC=CC=C1)C[C@@H](C)[C@@H](O)C/C=C/Cl
NPA029367,C=CCC(O)C(C)CC(C)CCC(O)C/C(=C\Cl)CC1=CC=CC=C1
NPA029369,C=CC[C@H](OC(C)=O)[C@H](C)CC/C(=C\Cl)CC1=CC=CC=C1
NPA029413,CC(C)=CCC1=C2C(C[C@@H]3NC(=O)[C@H](CC4=CNC5=CC=CC=C45)NC(=O)[C@@H]4CCCN4C(=O)[C@@H](CS(=O)(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CC(=O)O)C(C)C)COC(=O)[C@H](CO)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC3=O)=CNC2=CC=C1
NPA029414,CC(C)=CCC1=C2C(C[C@@H]3NC(=O)[C@H](CC4=CNC5=C4C=CC=C5Cl)NC(=O)[C@@H]4CCCN4C(=O)[C@@H](CS(=O)(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CC(=O)O)C(C)C)COC(=O)[C@H](CO)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC3=O)=CNC2=CC=C1
NPA029467,CC[C@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC2=CNC3=C2C(OC)=CC=C3)N(C)C(=O)[C@H](CCSC)N(C)C1=O
NPA029468,CC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O)[C@@H]1CCN=C(N)N1)C(C)C
NPA029469,CC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O)[C@@H]1CCN=C(N)N1)C(C)C
NPA029470,CC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)[C@@H]1CCN=C(N)N1)C(C)C
NPA029527,C=CC[C@H]1OC(=O)CCNC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@@H](C)CCN2C1=O
NPA029528,CC(C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C[C@@H](O)CO)OC(=O)CCNC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C1=O
NPA029529,CC(C)C[C@H]1OC(=O)CCNC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@@H](C)CCN2C1=O
NPA029530,CC(C)C[C@H]1OC(=O)CCNC(=O)[C@H](C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C1=O
NPA029606,CCC[C@H](C[C@@H](CC(=O)N(C)[C@@H](C(=O)N[C@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](CCC(N)=O)C(=O)N(C)[C@@H](CC1=CC=C(OC)C=C1)C(=O)OC)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC)OC)OC
NPA029610,C=CC(C)(C)N1C=C(C[C@@H]2NC(=O)[C@H](C/C=C/C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC(C)C)N(C)C2=O)C2=CC=CC=C21
NPA029615,CC[C@H]1O[C@@](O)([C@](C)(O)C(=O)N[C@@H]2C(=O)N3NCCC[C@@H]3C(=O)N(O)CC(=O)N(C)[C@@H](C)C(=O)NCC(=O)N(C)CC(=O)OC2C(C)C)CC[C@@H]1CC(C)C
NPA029616,CCC(C)C[C@H]1CC[C@](O)([C@](C)(O)C(=O)N[C@@H]2C(=O)N3NCCC[C@@H]3C(=O)N(O)CC(=O)N(C)[C@@H](C)C(=O)NCC(=O)N(C)CC(=O)OC2C(C)C)O[C@@H]1CC
NPA029633,C=C1/C=C/C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)O[C@@H]([C@H](C)C[C@H](C)CCC)[C@H](OC)C(=O)N1
NPA029677,C=CCC/C=C/C=C/[C@@H]1C/C(C)=C/[C@@H](OC)C[C@@H]2O[C@@](O)(C[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](OC)[C@H]3OC)[C@@H]2C)[C@H](C)C(=O)O1
NPA029678,C=CCC/C=C/C=C/[C@@H]1C/C(C)=C/[C@@H](OC)C[C@H]2C[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](OC)[C@H]3OC)C[C@](O)(O2)[C@H](C)C(=O)O1
NPA029679,C=CCC/C=C/C=C/[C@@H]1C/C(C)=C/[C@@H](OC)C[C@@H]2O[C@](O)(CC(=O)O1)C[C@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](OC)[C@H]1OC)[C@@H]2C
NPA029680,C=CCC/C=C/C=C/[C@@H]1C/C(C)=C/[C@@H](OC)C[C@@H]2O[C@@](O)(C[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3OC)[C@@H]2C)[C@H](C)C(=O)O1
NPA029721,C=CC(C)(C)N1C=C(C[C@@H]2NC(=O)[C@H](CC=CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C[C@H](C)C(=O)O)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC(C)C)N(C)C2=O)C2=CC=CC=C21
NPA029732,C=CC(C)(C)N1C=C(C[C@@H]2NC(=O)[C@H](CC=CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C[C@H](C)C(=O)O)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC3=CC(NC=O)=C(O)C=C3)NC(=O)[C@H](CC(C)C)N(C)C2=O)C2=CC=CC=C21
NPA029828,CC(C)CCCCCCCCC1CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1
NPA029829,CC(C)CCCCCCCCCCC1CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1
NPA029830,CCC(C)CCCCCCCCCCC1CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1
NPA029840,CCCCCCCCCCCCC1CC(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CO)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@H]([C@@H](C)O)C(=O)N1
NPA029842,CCC(C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O
NPA029843,O=C1CNC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CC=CC=C2)N1
NPA029857,C/C=C1\NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CCC)[C@@H](C)OC(=O)[C@H](C)NC(=O)CCC)[C@@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](CC2=CC=C(O)C=C2)N(C)C(=O)[C@H](CC2=CC=CC=C2)N2C(=O)[C@H](CC[C@H]2O)NC1=O
NPA029867,CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(CC(C)C)OC
NPA029876,O=C1N[C@@H](CC2=CC=C(O)C=C2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N2CCC[C@@H]12
NPA029880,O=C1N[C@@H](CC2=CNC3=C2C=CC([C@@]24C[C@H]5C(=O)N6CCC[C@H]6C(=O)N5[C@@H]2NC2=CC=CC=C24)=C3)C(=O)N2CCC[C@@H]12
NPA029901,CC1NC(=O)[C@H](NC(=O)C2=NC3=CC=CC=C3C=C2O)[C@@H](C)OC(=O)C2(CC2C)N(C)C(=O)C2C(S(C)=O)SCC(C(=O)N(C)C3(CC3C)C(=O)O[C@H](C)[C@@H](NC(=O)C3=NC4=CC=CC=C4C=C3O)C(=O)NC(C)C(=O)N2C)N(C)C1=O
NPA029902,CCCCOC(=O)[C@H](C)[C@H]1CC[C@@H](C[C@@H](O)CC)O1
NPA029903,CCCCOC(=O)[C@@H](C)[C@@H]1CC[C@H](C[C@H](O)CC)O1
NPA029914,CC1=CC=CC=C1/C=C/C(=O)N[C@@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(N)=O)C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CC(C)C)C(=O)O[C@H]1C
NPA029915,CC1=CC=CC=C1/C=C/C(=O)N[C@H]1C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CCCCN)C(=O)N[C@@H]([C@H](O)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@H](CC2=CC=C(O)C=C2)C(=O)N[C@H]([C@H](C)O)C(=O)N[C@@H]([C@H](O)C(C)C)C(=O)O[C@@H]1C
NPA029931,CCCCCCCCCC[C@@H]1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)O1
NPA029932,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CC(C)C)NC(=O)C[C@@H](CCCCCCCCC(C)C)OC1=O
NPA030004,COC1=CC=C(C[C@H](O)C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(N)=O)C(C)C)C(C)C)C=C1
NPA030005,CC1C(=O)OC(C(C)(C)O)C2=NC(=CS2)C(=O)OC(C)(C)C(O)C2=NC(=CS2)C(=O)OC1CCCC(C)(Cl)Cl
NPA030006,CC(=O)OC1C2=NC(=CS2)C(=O)OC(CCCC(C)Cl)C(C)C(=O)OC(C(C)(C)O)C2=NC(=CS2)C(=O)OC1(C)C
NPA030007,CC(=O)OC1C2=NC(=CS2)C(=O)OC(CCCC(C)(Cl)Cl)C(C)(C)C(=O)OC(C(C)(C)O)C2=NC(=CS2)C(=O)OC1(C)C
NPA030008,C=C(CCCC#CBr)CCC(C)/C=C/CCC(=O)NCC/C(=C\C(=O)N1C(=O)C=C[C@@H]1C)OC
NPA030010,CO/C(=C/C(=O)N1C(=O)C=C[C@@H]1C)CCNC(=O)CC/C=C/C(C)CC/C(=C/Cl)CCCC#CI
NPA030017,CC(C)C[C@H](C)C[C@H](C)/C=C/C(=O)NC1=C[C@](O)(CCCCC(=O)O)[C@@H](O)CC1=O
NPA030023,CCCCCCC[C@H](CC(=O)N[C@H](C(=O)N[C@@H](C(=O)O)[C@@H](O)C(C)C)C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](NC(=O)[C@H](C)N)[C@@H](O)C(C)C)[C@@H](O)C(N)=O)[C@@H](C)O)[C@@H](C)O
